uuid,creation_date,frequency,day,updated_at,next_payment_day,status,user.id,event.timestamp,event.name,allowance.scheduled.frequency,allowance.scheduled.day,allowance.amount,calculated_next_payment_day
67724cd0-a3cc-4db5-a9d6-75daf12a2305,2024-10-21 14:43:51,monthly,first_day,2024-10-29 13:36:46.625270631+00:00,1,enabled,67724cd0-a3cc-4db5-a9d6-75daf12a2305,2024-10-28 07:04:27,allowance.edited,daily,daily,1.0,29.0
04b5112b-d418-462b-ac2f-d709f1b05fe5,2024-10-27 21:15:57,weekly,monday,2024-12-02 08:00:22.426403475+00:00,9,enabled,04b5112b-d418-462b-ac2f-d709f1b05fe5,2024-10-28 03:37:05,allowance.edited,monthly,fifteenth_day,10.0,30.0
5e8543a8-057c-40f2-82f4-9d938005e9c7,2024-10-27 21:16:26,weekly,monday,2024-12-02 08:00:29.119182348+00:00,9,enabled,5e8543a8-057c-40f2-82f4-9d938005e9c7,2024-10-28 03:36:47,allowance.edited,monthly,fifteenth_day,10.0,30.0
0970ddff-29b4-4537-98e4-c8f6260eefb2,2024-10-27 23:54:07,biweekly,friday,2024-11-22 08:00:31.842612618+00:00,6,enabled,0970ddff-29b4-4537-98e4-c8f6260eefb2,2024-10-27 16:54:07,allowance.created,biweekly,monday,5.0,4.0
32ddfdb7-1efc-4029-96ce-1b00227d4cae,2024-10-27 21:22:55,biweekly,monday,2024-12-02 08:00:24.411075300+00:00,16,enabled,32ddfdb7-1efc-4029-96ce-1b00227d4cae,2024-10-27 14:22:55,allowance.created,weekly,monday,25.0,28.0
93ccc2bd-bacc-4286-8f9b-1281af567fa9,2024-10-26 05:40:52,daily,daily,2024-11-19 22:57:30.829279411+00:00,20,enabled,93ccc2bd-bacc-4286-8f9b-1281af567fa9,2024-10-25 22:40:52,allowance.created,biweekly,wednesday,20.0,6.0
f87f3d1c-0ae8-45e5-8042-057fb5eb5af9,2024-09-14 02:56:04,biweekly,sunday,2024-11-07 06:00:13.682322187+00:00,17,enabled,f87f3d1c-0ae8-45e5-8042-057fb5eb5af9,2024-10-25 22:32:52,allowance.edited,weekly,sunday,1.0,27.0
621c06d7-9ab9-43d3-ad7f-2629a2cde2e1,2024-10-26 04:15:46,weekly,friday,2024-11-01 08:00:40.026518189+00:00,8,enabled,621c06d7-9ab9-43d3-ad7f-2629a2cde2e1,2024-10-25 21:16:09,allowance.edited,weekly,saturday,3.0,26.0
9c1af59d-dffa-4a16-a88a-0fb6d80f08c4,2024-10-25 19:20:23,monthly,first_day,2024-12-01 08:00:42.630646733+00:00,1,enabled,9c1af59d-dffa-4a16-a88a-0fb6d80f08c4,2024-10-25 12:20:23,allowance.created,monthly,fifteenth_day,30.0,30.0
a3321e29-20ce-4b37-bda4-fd9af087848a,2024-10-25 18:11:07,weekly,friday,2024-10-25 18:17:36.887970376+00:00,1,enabled,a3321e29-20ce-4b37-bda4-fd9af087848a,2024-10-25 11:13:17,allowance.edited,biweekly,friday,1.0,8.0
34e3dcd2-9673-4676-a073-f5606ea83c98,2024-10-25 15:44:18,weekly,friday,2024-10-25 15:44:26.221760286+00:00,1,enabled,34e3dcd2-9673-4676-a073-f5606ea83c98,2024-10-25 08:44:19,allowance.created,weekly,monday,20.0,28.0
9b76df3d-e67d-483a-b834-7ab62a9b75d3,2024-08-05 16:17:37,monthly,first_day,2024-11-01 08:00:47.624203479+00:00,1,enabled,9b76df3d-e67d-483a-b834-7ab62a9b75d3,2024-10-23 17:36:44,allowance.edited,monthly,fifteenth_day,60.0,30.0
95a1b8a1-4426-4749-9ed1-3ac323e7928c,2024-10-23 22:52:14,weekly,friday,2024-12-01 08:00:38.299457019+00:00,6,enabled,95a1b8a1-4426-4749-9ed1-3ac323e7928c,2024-10-23 15:52:13,allowance.created,biweekly,friday,15.0,25.0
5dc49376-4add-45d2-ab0e-1d77270252c5,2024-10-23 14:17:05,weekly,friday,2024-10-26 00:42:15.604047329+00:00,1,enabled,5dc49376-4add-45d2-ab0e-1d77270252c5,2024-10-23 07:17:04,allowance.created,weekly,saturday,20.0,26.0
e95c34fa-2a7f-420b-bcf0-1052ed86fb0e,2024-10-23 02:07:31,weekly,friday,2024-11-29 08:00:42.994950031+00:00,6,enabled,e95c34fa-2a7f-420b-bcf0-1052ed86fb0e,2024-10-22 19:07:31,allowance.created,weekly,monday,20.0,28.0
3f824fa4-297c-4798-aef1-595fb4f194e9,2024-10-23 00:23:10,weekly,monday,2024-12-02 08:00:55.085398083+00:00,9,enabled,3f824fa4-297c-4798-aef1-595fb4f194e9,2024-10-22 17:23:10,allowance.created,biweekly,monday,5.0,4.0
f34c1fbc-ec74-47cf-b39a-0097f826f34d,2024-10-23 00:13:36,biweekly,thursday,2024-10-23 11:34:44.337529449+00:00,31,enabled,f34c1fbc-ec74-47cf-b39a-0097f826f34d,2024-10-22 17:13:36,allowance.created,weekly,monday,1.0,28.0
8252c070-2698-49df-8a8e-d56d974a0ea3,2024-10-22 00:27:50,weekly,thursday,2024-11-28 08:00:27.302587274+00:00,5,enabled,8252c070-2698-49df-8a8e-d56d974a0ea3,2024-10-21 17:27:50,allowance.created,weekly,saturday,5.0,26.0
e9f58727-cdaa-4e5d-89a9-35fee84954f3,2024-10-21 23:40:22,weekly,saturday,2024-10-24 00:36:27.986351128+00:00,26,enabled,e9f58727-cdaa-4e5d-89a9-35fee84954f3,2024-10-21 16:40:22,allowance.created,biweekly,saturday,20.0,26.0
652e2a9b-39ac-48e4-981b-b9ea0c53dc83,2024-10-21 23:39:09,weekly,saturday,2024-10-21 23:39:23.530606372+00:00,26,enabled,652e2a9b-39ac-48e4-981b-b9ea0c53dc83,2024-10-21 16:39:09,allowance.created,weekly,monday,25.0,28.0
d299d804-0d05-48c8-ad62-601d54438e34,2024-08-01 00:51:04,weekly,sunday,2024-10-22 16:57:32.942176553+00:00,27,enabled,d299d804-0d05-48c8-ad62-601d54438e34,2024-10-21 02:03:29,allowance.edited,weekly,monday,1.0,28.0
730a83b4-0d5b-4cfd-b37e-0c581a5754f0,2024-10-21 07:34:58,monthly,first_day,2024-12-01 08:00:34.285398482+00:00,1,enabled,730a83b4-0d5b-4cfd-b37e-0c581a5754f0,2024-10-21 00:35:09,allowance.edited,monthly,fifteenth_day,5.0,30.0
6b46b3dd-e73e-44c2-b75b-160fba50ce57,2024-10-21 05:01:44,weekly,monday,2024-10-21 05:02:35.605162137+00:00,28,enabled,6b46b3dd-e73e-44c2-b75b-160fba50ce57,2024-10-20 22:01:44,allowance.created,biweekly,monday,20.0,28.0
cc26601f-290a-46bb-b69f-251de12bca55,2024-09-22 02:31:31,weekly,wednesday,2024-11-06 08:00:31.765951248+00:00,13,enabled,cc26601f-290a-46bb-b69f-251de12bca55,2024-10-20 17:51:44,allowance.edited,biweekly,sunday,3.0,3.0
cef5fff2-3c6a-4094-ac06-22e0097e6caf,2024-09-22 02:31:43,weekly,tuesday,2024-11-12 08:00:34.653266500+00:00,19,enabled,cef5fff2-3c6a-4094-ac06-22e0097e6caf,2024-10-20 17:51:34,allowance.edited,weekly,saturday,3.0,26.0
490a6f85-50a1-45de-9681-6a55dbbc8d6a,2024-10-05 13:55:22,biweekly,wednesday,2024-11-27 08:36:52.509079900+00:00,11,enabled,490a6f85-50a1-45de-9681-6a55dbbc8d6a,2024-10-20 14:26:47,allowance.edited,biweekly,sunday,20.0,3.0
ee0d793e-b3fd-4d0e-be4a-cf6e92031b41,2024-10-20 19:48:05,weekly,friday,2024-10-20 19:49:56.287182152+00:00,25,enabled,ee0d793e-b3fd-4d0e-be4a-cf6e92031b41,2024-10-20 12:48:05,allowance.created,weekly,monday,10.0,21.0
8752dfd1-c277-4b30-a192-64aa2a0bad23,2024-10-20 19:38:48,weekly,friday,2024-10-23 00:24:42.760607172+00:00,25,enabled,8752dfd1-c277-4b30-a192-64aa2a0bad23,2024-10-20 12:38:48,allowance.created,biweekly,friday,10.0,1.0
e9aeac39-91ef-4a38-8953-ecea01722d14,2024-10-20 17:20:59,weekly,saturday,2024-11-30 08:00:30.500119682+00:00,7,enabled,e9aeac39-91ef-4a38-8953-ecea01722d14,2024-10-20 10:21:06,allowance.edited,biweekly,saturday,10.0,2.0
eacec46b-8c19-439c-92cf-9491ce2c2100,2024-10-20 06:07:25,monthly,fifteenth_day,2024-10-20 06:10:53.365582112+00:00,15,enabled,eacec46b-8c19-439c-92cf-9491ce2c2100,2024-10-19 23:10:20,allowance.edited,daily,daily,15.0,20.0
00ff10fc-2fe6-4e40-98a6-77718c99923d,2024-10-19 17:46:54,weekly,friday,2024-11-29 08:00:27.259032369+00:00,6,enabled,00ff10fc-2fe6-4e40-98a6-77718c99923d,2024-10-19 10:46:54,allowance.created,biweekly,friday,5.0,1.0
bb328adf-259e-4a8f-87f8-c82dc86b8dfa,2024-09-18 11:08:25,biweekly,wednesday,2024-11-27 08:33:05.429771877+00:00,11,enabled,bb328adf-259e-4a8f-87f8-c82dc86b8dfa,2024-10-18 14:38:13,allowance.edited,biweekly,thursday,20.0,31.0
c3b13f55-76d3-43d5-86e6-184b53303861,2024-10-18 20:37:17,biweekly,monday,2024-10-18 20:37:46.797673658+00:00,28,enabled,c3b13f55-76d3-43d5-86e6-184b53303861,2024-10-18 13:37:17,allowance.created,weekly,monday,20.0,21.0
e2a3a9c8-b5e6-4267-a3bf-091aa2871684,2024-10-17 16:01:10,monthly,first_day,2024-12-01 08:01:52.869917365+00:00,1,enabled,e2a3a9c8-b5e6-4267-a3bf-091aa2871684,2024-10-17 09:01:10,allowance.created,biweekly,friday,20.0,18.0
88ebeac3-080b-4ee1-a30b-ea114f2b9732,2024-10-17 13:16:01,monthly,fifteenth_day,2024-10-19 16:04:48.202601661+00:00,15,enabled,88ebeac3-080b-4ee1-a30b-ea114f2b9732,2024-10-17 06:40:39,allowance.edited,monthly,first_day,20.0,2.0
f348b2f8-d9ad-40fe-9e1c-dd7f84f00396,2024-10-17 12:01:05,biweekly,thursday,2024-10-31 08:00:35.340470779+00:00,14,enabled,f348b2f8-d9ad-40fe-9e1c-dd7f84f00396,2024-10-17 05:01:05,allowance.created,biweekly,monday,20.0,28.0
82f5b11d-48f7-427f-b221-907cd611fa00,2024-10-16 16:09:08,weekly,friday,2024-11-18 08:00:29.874549994+00:00,22,enabled,82f5b11d-48f7-427f-b221-907cd611fa00,2024-10-16 09:09:08,allowance.created,weekly,monday,5.0,21.0
cbf7b539-3720-4e83-aa2c-a938c177dd45,2024-10-15 20:10:31,weekly,friday,2024-11-01 08:01:55.130140904+00:00,8,enabled,cbf7b539-3720-4e83-aa2c-a938c177dd45,2024-10-15 13:10:31,allowance.created,biweekly,friday,10.0,18.0
ca35dec6-e198-407e-811b-b4b39f0462a6,2024-10-14 07:16:40,monthly,first_day,2024-12-01 08:03:44.567381255+00:00,1,enabled,ca35dec6-e198-407e-811b-b4b39f0462a6,2024-10-15 12:41:44,allowance.edited,monthly,fifteenth_day,5.0,15.0
a5510fe3-9ca4-4599-a5eb-1113b3ddf21f,2024-10-15 17:02:39,monthly,fifteenth_day,2024-11-15 08:00:42.183845958+00:00,15,enabled,a5510fe3-9ca4-4599-a5eb-1113b3ddf21f,2024-10-15 10:02:39,allowance.created,biweekly,monday,10.0,28.0
90bae12f-5cec-4b00-922b-95f749ae344b,2024-10-15 13:10:22,weekly,friday,2024-11-29 08:00:42.671912695+00:00,6,enabled,90bae12f-5cec-4b00-922b-95f749ae344b,2024-10-15 06:10:22,allowance.created,biweekly,friday,4.0,18.0
0418f957-681e-44ba-b77a-7111651bfec2,2024-10-12 23:04:06,daily,daily,2024-10-14 18:30:27.272096697+00:00,15,enabled,0418f957-681e-44ba-b77a-7111651bfec2,2024-10-14 11:29:32,allowance.edited,weekly,monday,1.0,21.0
946505c0-71f3-4970-9769-ece836938dd4,2024-09-27 20:46:53,monthly,fifteenth_day,2024-10-14 14:43:01.379684468+00:00,15,enabled,946505c0-71f3-4970-9769-ece836938dd4,2024-10-14 07:42:45,allowance.edited,weekly,monday,10.0,21.0
60dc27fa-6ba6-43d1-9043-d5f1a37c1336,2024-10-07 09:44:30,weekly,wednesday,2024-10-16 01:45:43.569035753+00:00,23,enabled,60dc27fa-6ba6-43d1-9043-d5f1a37c1336,2024-10-13 19:59:20,allowance.edited,weekly,friday,25.0,18.0
640f09d7-3817-4bb3-9635-43b9c4af8fe0,2024-10-14 00:08:06,monthly,fifteenth_day,2024-11-29 23:34:01.521570042+00:00,15,enabled,640f09d7-3817-4bb3-9635-43b9c4af8fe0,2024-10-13 17:08:07,allowance.created,monthly,first_day,12.0,2.0
d3ae7050-dabb-45f0-bbee-a9396e2304e5,2024-10-13 20:07:07,biweekly,friday,2024-10-14 02:33:40.815668767+00:00,25,enabled,d3ae7050-dabb-45f0-bbee-a9396e2304e5,2024-10-13 13:07:07,allowance.created,weekly,monday,20.0,14.0
8a26ae7e-02b6-40ee-a8a1-0fbf072e3cc6,2024-10-13 19:32:10,biweekly,friday,2024-11-22 08:00:41.824148673+00:00,6,enabled,8a26ae7e-02b6-40ee-a8a1-0fbf072e3cc6,2024-10-13 12:32:10,allowance.created,biweekly,monday,10.0,21.0
3942b8c4-9d37-4d6a-b788-558ec9a0f92a,2024-10-13 13:47:00,weekly,wednesday,2024-12-02 20:49:34.839477552+00:00,4,enabled,3942b8c4-9d37-4d6a-b788-558ec9a0f92a,2024-10-13 06:47:32,allowance.edited,biweekly,sunday,1.0,27.0
40e52192-e554-40f8-bf6c-33ad9ed68590,2024-10-13 04:27:33,weekly,sunday,2024-12-01 08:00:29.923124702+00:00,8,enabled,40e52192-e554-40f8-bf6c-33ad9ed68590,2024-10-12 21:27:33,allowance.created,biweekly,sunday,5.0,13.0
6da171bd-d2a2-49cf-8884-b6bbcd9b4fe3,2024-09-26 00:01:44,biweekly,thursday,2024-11-28 08:00:26.370844876+00:00,12,enabled,6da171bd-d2a2-49cf-8884-b6bbcd9b4fe3,2024-10-12 19:16:17,allowance.edited,biweekly,wednesday,5.0,23.0
e341e627-7f21-415d-be9a-f5f88fb76bda,2024-10-13 01:38:19,weekly,sunday,2024-10-27 14:29:27.880901363+00:00,3,enabled,e341e627-7f21-415d-be9a-f5f88fb76bda,2024-10-12 18:39:19,allowance.edited,biweekly,sunday,10.0,13.0
085b8258-ed0e-47fd-a2df-748d192a82e0,2024-10-12 23:09:44,weekly,friday,2024-11-08 08:00:31.622544369+00:00,15,enabled,085b8258-ed0e-47fd-a2df-748d192a82e0,2024-10-12 16:09:44,allowance.created,biweekly,friday,10.0,25.0
ad9cf935-224f-404a-8223-ebd2a29ac9d3,2024-10-12 22:53:10,biweekly,saturday,2024-11-23 08:00:35.377636225+00:00,7,enabled,ad9cf935-224f-404a-8223-ebd2a29ac9d3,2024-10-12 15:53:10,allowance.created,biweekly,monday,10.0,21.0
d769685e-9046-4ffe-a51d-829ec7f1d877,2024-10-12 20:58:52,weekly,friday,2024-11-22 17:19:49.376891313+00:00,29,enabled,d769685e-9046-4ffe-a51d-829ec7f1d877,2024-10-12 13:58:52,allowance.created,biweekly,friday,10.0,25.0
0980e6fe-c581-46ca-ae7d-7515a86d0f3a,2024-10-11 20:48:09,weekly,thursday,2024-10-17 15:02:11.232631085+00:00,24,enabled,0980e6fe-c581-46ca-ae7d-7515a86d0f3a,2024-10-11 13:48:09,allowance.created,biweekly,thursday,20.0,24.0
c80409eb-fe4d-4fc6-a816-0099e4f7a545,2024-10-11 20:03:27,biweekly,monday,2024-10-11 20:21:32.478902449+00:00,21,enabled,c80409eb-fe4d-4fc6-a816-0099e4f7a545,2024-10-11 13:19:17,allowance.edited,weekly,monday,5.0,14.0
dbcb77d5-a4e8-4672-84ea-227c622acc3a,2024-10-11 01:17:09,monthly,first_day,2024-11-01 08:01:52.950974710+00:00,1,enabled,dbcb77d5-a4e8-4672-84ea-227c622acc3a,2024-10-10 18:17:09,allowance.created,biweekly,saturday,40.0,12.0
4ce5aaeb-460d-4c63-8cf0-fb8224b312eb,2024-10-11 00:41:28,weekly,friday,2024-11-29 08:00:31.051212621+00:00,6,enabled,4ce5aaeb-460d-4c63-8cf0-fb8224b312eb,2024-10-10 17:41:28,allowance.created,biweekly,friday,10.0,11.0
b0403695-b371-4909-bccf-2f250bb61d8d,2024-10-10 23:27:59,weekly,friday,2024-10-18 08:00:46.248960157+00:00,25,enabled,b0403695-b371-4909-bccf-2f250bb61d8d,2024-10-10 16:27:59,allowance.created,biweekly,monday,5.0,21.0
8a270977-9dbd-41e5-9f53-e55253676807,2024-10-10 21:44:54,biweekly,wednesday,2024-10-23 12:21:57.439271316+00:00,6,enabled,8a270977-9dbd-41e5-9f53-e55253676807,2024-10-10 14:44:54,allowance.created,biweekly,monday,10.0,21.0
b4f4f89d-c7ad-4b16-9e22-88f4bb7f9991,2024-10-01 18:08:36,monthly,fifteenth_day,2024-11-26 20:22:47.186262715+00:00,15,enabled,b4f4f89d-c7ad-4b16-9e22-88f4bb7f9991,2024-10-09 21:03:43,allowance.edited,monthly,first_day,50.0,2.0
dc5a8180-12e2-486e-b7b1-179339edf2d4,2024-10-09 23:45:42,biweekly,thursday,2024-10-09 23:49:16.152592102+00:00,17,enabled,dc5a8180-12e2-486e-b7b1-179339edf2d4,2024-10-09 16:45:42,allowance.created,weekly,thursday,10.0,10.0
0b6e0c46-04d5-432a-b699-923e4f15a18c,2024-10-09 22:37:42,biweekly,friday,2024-11-22 08:00:29.649042946+00:00,6,enabled,0b6e0c46-04d5-432a-b699-923e4f15a18c,2024-10-09 15:37:42,allowance.created,monthly,first_day,10.0,2.0
cca4875d-e050-42de-a22e-bc6d4c46c428,2024-10-09 09:31:49,weekly,sunday,2024-12-01 08:01:46.525069902+00:00,8,enabled,cca4875d-e050-42de-a22e-bc6d4c46c428,2024-10-09 02:32:00,allowance.edited,biweekly,sunday,10.0,13.0
51fc1c62-4a48-4f66-9d0b-1e4be77451f6,2024-09-30 17:22:36,monthly,first_day,2024-12-01 08:00:36.482433691+00:00,1,enabled,51fc1c62-4a48-4f66-9d0b-1e4be77451f6,2024-10-08 19:51:28,allowance.edited,biweekly,monday,10.0,21.0
1b21e215-77d1-41fe-b973-bdb93c627e8b,2024-10-09 01:03:44,weekly,monday,2024-12-02 08:00:22.459603541+00:00,9,enabled,1b21e215-77d1-41fe-b973-bdb93c627e8b,2024-10-08 18:03:54,allowance.edited,weekly,wednesday,10.0,9.0
858ad4f4-1517-453b-b337-806d75d21541,2024-09-25 23:24:25,weekly,friday,2024-10-18 03:21:58.208807184+00:00,25,enabled,858ad4f4-1517-453b-b337-806d75d21541,2024-10-08 09:16:02,allowance.edited,biweekly,wednesday,5.0,9.0
14711807-513c-43e8-a715-5d8483249821,2024-10-06 15:15:39,biweekly,friday,2024-11-01 08:00:31.698407340+00:00,15,enabled,14711807-513c-43e8-a715-5d8483249821,2024-10-07 16:09:42,allowance.edited,biweekly,thursday,30.0,10.0
41b215cc-c4e2-4427-81a2-7072040cf90a,2024-10-07 22:31:25,weekly,tuesday,2024-12-03 08:00:28.476109997+00:00,10,enabled,41b215cc-c4e2-4427-81a2-7072040cf90a,2024-10-07 15:31:25,allowance.created,biweekly,friday,20.0,11.0
7f1f0ab3-4eb3-4180-96aa-7ec4a43caba2,2024-09-14 09:41:27,daily,daily,2024-10-07 00:44:31.279705797+00:00,8,enabled,7f1f0ab3-4eb3-4180-96aa-7ec4a43caba2,2024-10-06 16:03:02,allowance.edited,weekly,monday,1.0,7.0
ce775ca0-2d9e-423a-a631-c03cc9b58c99,2024-10-06 23:02:19,biweekly,friday,2024-11-29 08:00:43.116164009+00:00,13,enabled,ce775ca0-2d9e-423a-a631-c03cc9b58c99,2024-10-06 16:02:19,allowance.created,biweekly,monday,10.0,14.0
7c80ffb7-ec6c-4b65-a6de-cb51d87e7193,2024-10-06 20:57:30,monthly,first_day,2024-12-01 08:00:35.011741095+00:00,1,enabled,7c80ffb7-ec6c-4b65-a6de-cb51d87e7193,2024-10-06 13:57:28,allowance.created,biweekly,saturday,30.0,19.0
c1226180-53cc-47de-b720-fe36efe7f7e5,2024-10-06 18:29:07,weekly,wednesday,2024-10-16 08:00:39.378997578+00:00,23,enabled,c1226180-53cc-47de-b720-fe36efe7f7e5,2024-10-06 11:29:07,allowance.created,biweekly,wednesday,25.0,16.0
7ea6b6b2-756c-43f2-aaf4-c1f6a989235f,2024-10-06 18:01:49,weekly,sunday,2024-11-10 08:00:31.598768245+00:00,17,enabled,7ea6b6b2-756c-43f2-aaf4-c1f6a989235f,2024-10-06 11:01:49,allowance.created,weekly,saturday,5.0,12.0
7a8e3478-9a5f-46e2-83e3-cf2ce03053be,2024-10-06 16:29:36,monthly,first_day,2024-11-01 08:00:40.917420091+00:00,1,enabled,7a8e3478-9a5f-46e2-83e3-cf2ce03053be,2024-10-06 09:29:36,allowance.created,weekly,monday,5.0,7.0
439e7e8d-5340-4e57-b490-3729ba835e93,2024-09-01 06:36:52,weekly,thursday,2024-11-07 08:00:31.903201653+00:00,14,enabled,439e7e8d-5340-4e57-b490-3729ba835e93,2024-10-06 08:04:38,allowance.edited,weekly,monday,5.0,7.0
05888ea1-ffc4-4bcd-8ee6-efd7f12c6f80,2024-10-06 13:55:12,monthly,first_day,2024-11-01 08:00:31.917203217+00:00,1,enabled,05888ea1-ffc4-4bcd-8ee6-efd7f12c6f80,2024-10-06 07:22:10,allowance.edited,daily,daily,1.0,7.0
3dbe7cc3-48ef-4b61-a53b-2b6bfd96386e,2024-10-06 02:21:30,weekly,friday,2024-10-30 00:16:29.956520731+00:00,1,enabled,3dbe7cc3-48ef-4b61-a53b-2b6bfd96386e,2024-10-05 19:21:30,allowance.created,monthly,first_day,20.0,2.0
64ef917f-40bd-4620-8758-8f4f7ac13fb5,2024-10-06 01:37:49,weekly,monday,2024-12-02 08:00:30.023968561+00:00,9,enabled,64ef917f-40bd-4620-8758-8f4f7ac13fb5,2024-10-05 18:37:49,allowance.created,biweekly,monday,10.0,14.0
717c01c2-5869-44cb-aa51-01d1c5056a97,2024-10-05 16:12:57,biweekly,friday,2024-11-01 08:00:43.836303383+00:00,15,enabled,717c01c2-5869-44cb-aa51-01d1c5056a97,2024-10-05 09:12:58,allowance.created,weekly,friday,5.0,11.0
734d86eb-8a17-4ab1-bb3c-e79f42fe6780,2024-10-05 15:29:55,monthly,fifteenth_day,2024-11-15 08:00:42.270258546+00:00,15,enabled,734d86eb-8a17-4ab1-bb3c-e79f42fe6780,2024-10-05 08:29:55,allowance.created,biweekly,sunday,5.0,6.0
365e1414-58f6-4ca1-b16e-2c840a475009,2024-09-30 21:33:14,weekly,saturday,2024-10-20 00:00:27.050662782+00:00,26,enabled,365e1414-58f6-4ca1-b16e-2c840a475009,2024-10-04 18:11:02,allowance.edited,biweekly,friday,10.0,18.0
f9115d6e-c381-4e5d-9a9f-e60f4fa9bd94,2024-10-04 22:29:53,biweekly,saturday,2024-11-23 08:00:35.580302234+00:00,7,enabled,f9115d6e-c381-4e5d-9a9f-e60f4fa9bd94,2024-10-04 15:29:53,allowance.created,biweekly,friday,20.0,18.0
0308b3e8-27bf-463c-82f1-3a01943fc408,2024-10-04 21:59:55,monthly,fifteenth_day,2024-10-04 22:00:07.508919452+00:00,15,enabled,0308b3e8-27bf-463c-82f1-3a01943fc408,2024-10-04 14:59:55,allowance.created,biweekly,monday,5.0,14.0
1ef1a9c8-7f94-46cb-9ce6-ad4012187d52,2024-10-04 16:29:54,biweekly,friday,2024-11-29 08:00:27.247608232+00:00,13,enabled,1ef1a9c8-7f94-46cb-9ce6-ad4012187d52,2024-10-04 09:30:04,allowance.edited,weekly,friday,25.0,11.0
18a483ad-d404-4b15-b54d-313cf0e673fe,2024-10-04 14:57:26,weekly,saturday,2024-10-04 14:58:43.298874188+00:00,5,enabled,18a483ad-d404-4b15-b54d-313cf0e673fe,2024-10-04 07:57:26,allowance.created,weekly,friday,10.0,11.0
dc3eac44-de49-4b48-b6f9-26e2c6a0f606,2024-10-01 15:51:02,weekly,friday,2024-11-01 08:02:02.615938044+00:00,8,enabled,dc3eac44-de49-4b48-b6f9-26e2c6a0f606,2024-10-04 07:53:19,allowance.edited,biweekly,friday,5.0,18.0
cffe47c5-bd87-4499-91fd-f20898bb945b,2024-10-03 20:00:24,biweekly,thursday,2024-10-23 22:59:24.451055312+00:00,31,enabled,cffe47c5-bd87-4499-91fd-f20898bb945b,2024-10-03 13:00:24,allowance.created,biweekly,monday,5.0,14.0
3d9b2e25-f572-492f-bd6a-9404e276c02f,2024-10-03 17:21:00,monthly,first_day,2024-11-10 15:22:37.976483500+00:00,1,enabled,3d9b2e25-f572-492f-bd6a-9404e276c02f,2024-10-03 10:21:00,allowance.created,biweekly,monday,10.0,14.0
0a8c37e9-3fa4-4e11-a383-552010bc2585,2024-10-03 17:20:26,monthly,first_day,2024-11-10 15:22:52.702020977+00:00,1,enabled,0a8c37e9-3fa4-4e11-a383-552010bc2585,2024-10-03 10:20:26,allowance.created,biweekly,monday,10.0,14.0
1de66f8e-a97e-4c47-bf58-bf1f1170195f,2024-10-03 17:10:58,monthly,first_day,2024-11-10 15:22:26.773993127+00:00,1,enabled,1de66f8e-a97e-4c47-bf58-bf1f1170195f,2024-10-03 10:10:58,allowance.created,biweekly,monday,10.0,14.0
3bfa1f57-76cb-459a-9a48-ec63f80b56a4,2024-10-03 16:44:36,biweekly,tuesday,2024-11-26 08:00:29.580186618+00:00,10,enabled,3bfa1f57-76cb-459a-9a48-ec63f80b56a4,2024-10-03 09:44:36,allowance.created,weekly,tuesday,5.0,8.0
4b80da57-4a63-4392-a618-0b4d419303b3,2024-10-03 13:31:17,biweekly,friday,2024-11-29 08:00:31.560201416+00:00,13,enabled,4b80da57-4a63-4392-a618-0b4d419303b3,2024-10-03 06:32:48,allowance.edited,biweekly,sunday,20.0,6.0
47b27c1b-fd0a-4fb3-adad-0605f5c876a2,2024-10-02 15:05:06,monthly,first_day,2024-10-02 15:29:40.340475227+00:00,1,enabled,47b27c1b-fd0a-4fb3-adad-0605f5c876a2,2024-10-02 08:05:06,allowance.created,monthly,fifteenth_day,10.0,15.0
f9636ff4-a3d9-46f4-8418-bc8b512d6eee,2024-10-02 14:42:33,weekly,monday,2024-10-07 19:16:38.231412799+00:00,14,enabled,f9636ff4-a3d9-46f4-8418-bc8b512d6eee,2024-10-02 07:42:31,allowance.created,biweekly,monday,10.0,14.0
da3f3141-3cd1-4bb9-8e8b-364ae5faa71d,2024-10-02 03:01:17,biweekly,friday,2024-11-18 01:50:14.458437540+00:00,22,enabled,da3f3141-3cd1-4bb9-8e8b-364ae5faa71d,2024-10-01 20:01:29,allowance.edited,weekly,friday,10.0,4.0
58d22ef8-137c-496d-b324-8204518796e3,2024-10-02 00:14:04,weekly,monday,2024-10-02 00:14:26.059475808+00:00,7,enabled,58d22ef8-137c-496d-b324-8204518796e3,2024-10-01 17:14:05,allowance.created,biweekly,monday,1.0,14.0
3a51d57e-5b47-4cd9-a653-c705977b3883,2024-10-01 21:05:17,daily,daily,2024-10-02 22:44:01.958527015+00:00,3,enabled,3a51d57e-5b47-4cd9-a653-c705977b3883,2024-10-01 14:05:17,allowance.created,biweekly,friday,10.0,4.0
d8f58a6f-0353-4dac-bbc8-1882f19a0409,2024-10-01 19:45:08,monthly,first_day,2024-12-01 08:01:47.996439725+00:00,1,enabled,d8f58a6f-0353-4dac-bbc8-1882f19a0409,2024-10-01 12:45:36,allowance.edited,monthly,fifteenth_day,20.0,15.0
5666c32a-392f-425e-96a7-479e0b476afe,2024-10-01 15:03:00,weekly,tuesday,2024-10-01 15:03:08.832809332+00:00,8,enabled,5666c32a-392f-425e-96a7-479e0b476afe,2024-10-01 08:03:01,allowance.created,weekly,monday,5.0,7.0
